Apply URL,ID,Company,Role,Location,Category,Status,Score,Overall Fit %,Confidence Score,Date Added,Date Evaluated,Date Applied,Suitability Reason
https://careers-steampunk.icims.com/jobs/7740/job?mobile=true&needsRedirect=false,309,Steampunk,Junior Data Analyst,"El Paso, TX",DS_ML,Eligible (Priority 2),2,55.0,45.0,2026-07-01 21:17:41,2026-07-14 16:06:07,,FIT:55 | +data-analyst +Python +SQL +Tableau | -El-Paso-TX -likely-clearance -no-JD
https://careers-gdms.icims.com/jobs/73140/job?mobile=true&needsRedirect=false,228,General Dynamics Mission Systems,Entry Level Software Engineer,"Manassas, VA",SWE,Eligible (Priority 2),2,55.0,55.0,2026-06-28 05:44:04,2026-07-14 16:06:07,,FIT:55 | +entry-SWE +US | -likely-clearance -defense-domain
https://jobs.lever.co/whoop/27101f2d-abc5-4cf3-aa86-f164e66ecdd8/apply,95,Whoop,Software Engineer 1 - Frontend - Growth,"Boston, MA",SWE,Eligible (Priority 2),2,55.0,78.0,2026-06-13 22:31:37,2026-07-14 16:06:07,,FIT:55 | +SWE-1 +new-grad +JS | -frontend-only -React-depth -Boston-hybrid
https://job-boards.greenhouse.io/transmarketgroup/jobs/5151574007?gh_jid=5151574007,165,TransMarket Group,Junior Quantitative Trader,"Chicago, IL",Quant,Eligible (Priority 2),2,55.0,70.0,2026-06-13 22:31:37,2026-07-14 16:06:08,,FIT:55 | +Python +stats +new-grad +Chicago | -quant-trading -math-heavy
https://www.akunacapital.com/careers/job/8013085/?gh_jid=8013085,317,Akuna Capital University,Entry Level Software Engineer - C++,"Chicago, IL",SWE,Eligible (Priority 2),2,52.0,68.0,2026-07-13 23:35:39,2026-07-14 16:06:07,,FIT:52 | +entry-level +CS-degree +2027-grad-ok +Python-scripting | -modern-C++20 -low-latency -lock-free
https://job-boards.greenhouse.io/botauto/jobs/5290395008,370,Bot Auto,Machine Learning/Deep Learning Engineer New Grad 🎓,"Houston, TX, Oakland, CA",DS_ML,Eligible (Priority 2),2,52.0,70.0,2026-07-13 23:35:39,2026-07-14 16:06:07,,FIT:52 | +MS-CS +Python +PyTorch +new-grad | -PhD-pref -AV-CV-research -publications
https://adtran.wd3.myworkdayjobs.com/adtran/job/Atlanta-GA/Software-Engineer-I_R005699,263,Adtran,Software Engineer 1,"Atlanta, GA",SWE,Eligible (Priority 2),2,52.0,85.0,2026-07-01 21:17:41,2026-07-14 16:06:07,,FIT:52 | +SWE-I +C++ +Python +new-grad +BS-CS | -embedded/RTOS -hardware -no-ML/SQL
https://jobs.lever.co/datalabusa/b36ba5ac-4247-4d90-ac90-6df3e9d46885/apply,247,Datalab USA,Production Programmer – Entry Level SQL Developer,"Germantown, MD",DS_ML,Eligible (Priority 2),2,52.0,66.0,2026-06-28 05:44:04,2026-07-14 16:06:07,,FIT:52 | +SQL +entry +recent-grad | -marketing-tech-niche -onsite-MD -credit-check
https://www.akunacapital.com/careers/job/7863348/?gh_jid=7863348,166,Akuna Capital University,Junior Quantitative Researcher - Prediction Markets,"Chicago, IL",Quant,Eligible (Priority 2),2,52.0,70.0,2026-06-13 22:31:37,2026-07-14 16:06:08,,FIT:52 | +Python +ML +stats +Optuna | -quant-research -sports-domain -Chicago
https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/145265,182,Honeywell,Embedded Engineer 1,"North Haven, CT",Hardware,Eligible (Priority 2),2,52.0,70.0,2026-06-13 22:31:37,2026-07-14 16:06:07,,FIT:52 | +C/C++ +entry-level +CS-degree | -embedded-focus -RTOS -MCU -no-ML/data
https://careers-gdms.icims.com/jobs/72592/job?mobile=true&needsRedirect=false,44,General Dynamics Mission Systems,Entry Level Software Engineer,"Brooklyn, OH",SWE,Eligible (Priority 2),2,50.0,55.0,2026-06-13 22:31:37,2026-07-14 16:06:07,,FIT:50 | +entry-level +CS +Java/C++ +clearance-eligible | -clearance-likely-required -defense
https://careers-gdms.icims.com/jobs/72580/job?mobile=true&needsRedirect=false,47,General Dynamics Mission Systems,Entry Level Infrastructure Software Engineer,"Pittsfield, MA",SWE,Eligible (Priority 2),2,50.0,55.0,2026-06-13 22:31:37,2026-07-14 16:06:07,,FIT:50 | +entry-level +CS +AWS +Python +clearance-eligible | -clearance-likely -infra-focus
https://www.citadel.com/careers/details/quantitative-trader-equity-quantitative-research-university-graduate-us/,379,Citadel,Quantitative Trader: Equity Quantitative Research – University Graduate,NYC,Quant,Eligible (Priority 2),2,48.0,65.0,2026-07-13 23:35:39,2026-07-14 16:06:07,,FIT:48 | +new-grad +quant-CS +NYC | -trader-role -game-theory -not-SWE
https://careers-i3-corps.icims.com/jobs/5175/job?mobile=true&needsRedirect=false,268,Integration Innovation (i3),Entry Level Software Engineer,"Huntsville, AL",SWE,Eligible (Priority 2),2,48.0,45.0,2026-07-01 21:17:41,2026-07-14 16:06:07,,FIT:48 | +entry-level +SWE | -defense-Huntsville -likely-clearance -desc-blocked
https://relx.wd3.myworkdayjobs.com/en-US/RiskSolutions/job/Colorado/Software-Engineer-I_R114780,3,LexisNexis Risk Solutions,Software Engineer 1,Colorado,SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-13 22:32:34,,"This is an excellent match. The role is a Software Engineer I (entry-level) requiring a BS in Engineering/Computer Science or equivalent. The candidate holds a BS in Data Science (UCSD, GPA 3.9) and is pursuing an MS in Computer Science (ASU), exceeding the degree requirement. The role asks for 0-3 years experience (entry-level), which aligns perfectly with the candidate's graduation timeline (March 2025) and no full-time industry experience requirement. The candidate possesses nearly all technical skills listed: Java, JavaScript, C/C++, HTML, SQL, and has strong knowledge of software development methodologies (Agile), data manipulation languages (SQL, Python, R), data modeling, and data storage subsystems (AWS S3, MongoDB, Postgres, MySQL). The candidate's experience with production ML pipelines, agentic AI, and fraud detection systems demonstrates strong ability to learn new technologies. This is a high-priority, strong match."
https://job-boards.greenhouse.io/furtherearlycareer/jobs/8384012002,12,Further,Entry Level Software Developer – Graduate Leadership Program,"Dallas, TX",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-13 22:34:39,,"This is an excellent match. The job is an Entry Level Software Developer / Graduate Leadership Program targeting recent Bachelor's or Master's graduates (graduating Fall 2025–Spring 2026). The candidate is completing a Master of Science in Computer Science (May 2027) and holds a BS in Data Science (March 2025), which aligns perfectly with the required majors (Computer Science, Software Engineering, or related). The role requires 0 years of professional experience (entry-level), which matches the candidate's profile as a graduate student. The candidate possesses all the required technical foundations: Python (expert), TypeScript (listed in skills), HTML5 (listed), Git (used in ML pipelines and development workflows), and AI fluency (extensive experience with LiteLLM, fine-tuning ChatGPT, and agentic AI loops). The candidate's experience with Agile/SDLC, clean coding, and AI coding agents aligns strongly with the job's day-to-day responsibilities. The candidate also has relevant internships/project experience (preferred). The only potential concern is the graduation timeline (May 2027 vs. Spring 2026), but the candidate's BS was completed March 2025 and they are currently pursuing a Master's, which still fits the spirit of the program. Overall, this is a high-priority, strong match."
https://www.asana.com/jobs/apply/7979625?gh_jid=7979625,23,🔥 Asana,Software Engineer Early Career - Product,"Vancouver, BC, Canada",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-13 22:36:57,,"This is a strong match. The role is a Software Engineer, Product (Early Career) at Asana in Vancouver, which aligns perfectly with the candidate's target titles (Software Engineer). The candidate is pursuing a Master of Science in Computer Science (expected May 2027) and holds a BS in Data Science (GPA 3.9) — both degrees align with the required ""Computer Science, Software Engineering, or related technical field."" The role is explicitly early-career, targeting recent graduates or those graduating in summer 2026, and asks for 1+ year of experience (internships/co-ops). The candidate has extensive internship-level experience (KYC fraud detection, chip design ML pipelines, AWS SageMaker pipelines, agentic AI tool-calling loops) that easily satisfies this. The candidate's technical skills matrix includes Python, JavaScript, TypeScript, React, Flask, Django, SQL, AWS, Docker, and many other relevant technologies. The role also mentions curiosity about AI tools and emerging technologies — the candidate's work with LiteLLM, fine-tuning ChatGPT models, and agentic AI loops directly demonstrates this. Overall, the candidate meets or exceeds all stated requirements."
https://www.ixl.com/company/jobs?gh_jid=8574194002,27,IXL Learning,Software Engineer New Grad,"San Mateo, CA",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:01:13,,"This is a strong match. The role is ""Software Engineer, New Grad"" which aligns perfectly with the candidate's target titles. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9) — both meeting the ""Bachelor's or advanced degree in computer science or a related discipline"" requirement. The role is entry-level/new grad (0 years experience required), which matches the candidate's profile (recent grad + Master's in progress). The candidate possesses nearly all the preferred technologies: Python, Java, JavaScript, SQL, React, D3, and Unix/Linux knowledge. The candidate's experience with D3 (visualization), React (front-end frameworks listed), Python, Java, and SQL directly maps to the tech stack described. The candidate also has strong analytical-reasoning skills demonstrated through algorithmic optimization, predictive modeling, and graph-based ML projects. The mission-driven EdTech focus aligns with the candidate's demonstrated work in educational and impactful domains."
https://www.ixl.com/company/jobs?gh_jid=8574195002,28,IXL Learning,Software Engineer New Grad,"Raleigh, NC",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:01:28,,"This is a strong match. The role is ""Software Engineer, New Grad"" which aligns perfectly with the candidate's target titles. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9) — both meeting the ""Bachelor's or advanced degree in computer science or a related discipline"" requirement. The role is explicitly for new graduates (0 years experience required), which matches the candidate's profile (recent BS grad, current MS student). The candidate possesses nearly all the preferred technologies: Python, Java, SQL, JavaScript, React, D3, and Unix/Linux knowledge. The candidate's experience with agentic AI, ML pipelines, data engineering, and visualization tools like D3 and React further strengthens the alignment. The role is in Raleigh-Durham, NC, and the candidate's profile does not indicate location restrictions that would disqualify them. H1B sponsorship is available, which is favorable."
https://job-boards.greenhouse.io/mthreerecruitingportal/jobs/4654059006,31,mthree,Junior Software Developer,"London, UK, Christchurch, UK, Glasgow, UK",SWE,Ineligible (Non-US/Canada),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:02:11,,"This is a strong match. The role is a Junior Software Developer / Graduate Programme targeting recent graduates with a Bachelor's degree in Computer Science or related field (2:1 or higher). The candidate holds a Bachelor of Science in Data Science (GPA 3.9) from UC San Diego and is pursuing a Master's in Computer Science at Arizona State University — exceeding the degree requirement. The role requires 0 years of professional experience (graduate programme), which aligns perfectly with the candidate's profile (recent graduate, no full-time industry experience required). The candidate possesses extensive technical skills including Java, Python, SQL, JavaScript, TypeScript, C++, and full-stack development experience with React, Flask, Django — all highly relevant to the Java/software development focus. The candidate also has strong foundations in software engineering principles, debugging, troubleshooting, and SDLC knowledge demonstrated through their ML pipeline work, fraud detection systems, and production deployments. The right-to-work requirement (UK) is noted as a potential external constraint but does not affect the technical match score."
https://job-boards.greenhouse.io/torcrobotics/jobs/8554811002,36,Torc Robotics,Software Engineer 1 - Metrics for Release Implementation,Remote in USA,SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:03:10,,"This is a strong match. The job title ""Software Engineer I"" aligns perfectly with the candidate's target titles. The education requirement (Bachelor's + 0-4 years OR Master's in a related technical field) is fully satisfied by the candidate's BS in Data Science (UCSD, GPA 3.9) and ongoing MS in Computer Science (ASU, expected May 2027). The 0-4 years experience requirement matches the candidate's profile as a recent/new grad. The core technical requirements—Python, AWS (S3, Lambda, ECS, Step Functions), data pipelines, large-scale datasets, debugging with logs/telemetry—are all well-represented in the candidate's experience: Python is their primary language, they've deployed AWS SageMaker pipelines, built graph-based learning pipelines on large datasets (460k-920k nodes), and debugged a portfolio-wide pipeline bug affecting 411,000 payment events. Bonus points for workflow orchestration (Optuna, Dask), telemetry/time-series data, and validation/metrics systems also align with their fraud detection and KPI dashboard work."
https://job-boards.greenhouse.io/gleanwork/jobs/4592324005,50,Glean,Software Engineer New Grad,California,SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:05:49,,"This is a strong match. The candidate is a Master's student in Computer Science at Arizona State University (expected May 2027) with a BS in Data Science from UCSD (GPA 3.9), fitting the ""Undergraduate/graduate degree in Computer Science or related degree"" requirement perfectly. The role is a University Grad (2026) position requiring 0-3 years experience, which aligns with the candidate's academic timeline. The candidate possesses strong coding skills in Python, Java, C++, and JavaScript as required. They have direct experience building ML models (Random Forest fraud detection, DE-HNN graph-based learning), solving NLP problems (fine-tuning ChatGPT, agentic AI tool-calling loops), and working on infrastructure for distributed/cloud-native applications (AWS SageMaker pipelines, Databricks, Spark, Hadoop). The candidate also has experience with AI tools (LiteLLM, Ollama) which aligns with Glean's AI-first mindset. The hybrid location requirement (SF Bay Area) is compatible with the candidate's ASU location (Arizona) for relocation."
https://jobs.ashbyhq.com/compa/ce7b36cc-3517-46c0-98fe-99924ab400da/application,51,Compa,Software Engineer New Grad,"Denver, CO",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:05:59,,"This is a ""Software Engineer, New Grad"" role with a salary range of $90K–$120K, targeting entry-level candidates. The candidate is a Master's student in Computer Science at Arizona State University (expected May 2027) with a BS in Data Science from UCSD (GPA 3.9). The role requires no specific years of experience beyond new grad level, which aligns perfectly with the candidate's profile. The candidate possesses a strong technical skills matrix including Python, SQL, Java, JavaScript, TypeScript, React, Flask, Django, AWS, Docker, and databases (MySQL, Postgres, MongoDB) — all highly relevant to a general Software Engineer role. The candidate's experience with production ML pipelines, agentic AI, and data engineering demonstrates strong software engineering fundamentals. The role is hybrid in Denver, CO, and the candidate has indicated willingness to relocate. No PhD or 4+ years experience is required, making this a strong match."
https://edel.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/22744,61,Fortinet,Junior Software Developer,"Santa Clara, CA",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:07:53,,"This is a strong match. The role is a Junior Software Developer (entry-level, no prior professional experience required), which aligns perfectly with the candidate's status as a current Master's student graduating in 2027. The candidate holds a BS in Data Science (3.9 GPA) and is pursuing an MS in Computer Science — exceeding the Bachelor's requirement. The role requires Python on Linux (candidate has Python), AWS/Docker (candidate has AWS SageMaker, Docker), LLM/GenAI development (candidate has fine-tuned ChatGPT models, built agentic AI loops with LiteLLM), relational and vector databases (candidate has MySQL, Postgres, MongoDB, NoSQL), web development (candidate has React, Flask, Django, HTML/CSS, JavaScript/TypeScript), and software engineering practices (version control, coding standards). The candidate's experience with GenAI products, ML pipelines, and production systems maps directly to the responsibilities listed. The salary range and location (Santa Clara, CA) are also compatible."
https://jobs.ashbyhq.com/northslope-technologies/7ccd126f-b127-4526-87f1-57408919c30a/application,96,Northslope Technologies,Forward Deployed Software Engineer - New Grad,"London, UK, NYC",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:14:35,,"This is a ""Forward Deployed Software Engineer, New Grad"" role, which aligns perfectly with the candidate's target titles (Software Engineer). The role is explicitly for new graduates, matching the candidate's 0-3 years experience profile (graduating May 2027 from Master's, with a BS completed March 2025). The degree requirement is a Master's or lower, and the candidate holds an MS in Computer Science (in progress) and a BS in Data Science — both directly aligned. The compensation range ($135K-$155K) is typical for new grad SWE roles. The candidate's extensive technical skills in Python, SQL, AWS (SageMaker, S3), Docker, TypeScript/JavaScript, React, and experience building production ML pipelines and agentic AI systems are highly relevant to a forward-deployed engineering context where building, deploying, and debugging customer-facing solutions is key. The candidate's experience with debugging a portfolio-wide pipeline bug affecting 411,000 payment events demonstrates the kind of real-world problem-solving this role demands."
https://jobs.ashbyhq.com/deliveroo/2b69d23b-30b5-46c8-95e8-48258ec05636/application,101,Deliveroo,Software Engineer – New Grad,"London, UK",SWE,Ineligible (Non-US/Canada),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:15:34,,"This is a ""Software Engineer, New Grad"" role at Deliveroo, which directly matches the candidate's target titles (Software Engineer). The role is explicitly for new graduates, requiring 0 years of professional experience — perfectly aligning with the candidate's status as a recent BS graduate (March 2025) currently pursuing an MS (expected May 2027). The degree level required is Bachelor's or Master's, which the candidate holds (BS in Data Science, UCSD, GPA 3.9) and is currently pursuing (MS in CS, ASU). The major (Data Science / Computer Science) aligns well. The candidate's technical stack — Python, SQL, Java, C++, JavaScript, TypeScript, React, AWS, Docker, databases (MySQL, Postgres, MongoDB) — maps strongly to the general full-stack/backend engineering expectations of a new grad software engineering role. The candidate also has production ML pipeline deployment experience (AWS SageMaker) and data engineering skills that demonstrate strong systems thinking. This is a high-priority, strong match."
https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/137126,111,Honeywell,Software Engineer 1,"Phoenix, AZ",SWE,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:17:43,,"This is a Software Engineer I (entry-level) role at Honeywell in Phoenix, AZ. The candidate is an excellent match: (1) The role requires a Bachelor's degree in STEM/CS — the candidate holds a BS in Data Science (UCSD, GPA 3.9) and is pursuing an MS in CS at ASU, exceeding the educational requirement. (2) The role is entry-level (0-3 years experience expected) — the candidate is a recent graduate (March 2025) with no full-time industry experience beyond internships/projects, fitting perfectly. (3) The role requires C++ programming — the candidate lists C++ in their technical skills matrix. (4) The role values Agile methodologies, software development tools, analytical/problem-solving skills, and teamwork — all strongly evidenced by the candidate's extensive project portfolio (ML pipelines, fraud detection, graph-based learning, agentic AI loops, etc.) and academic excellence. (5) The candidate's experience with software applications, design, testing, and code reviews aligns with the key responsibilities. (6) The location (Phoenix, AZ) and U.S. Person requirement are neutral factors. Overall, this is a high-priority, strong match."
https://www.metacareers.com/jobs/1468691051611430,135,🔥 Meta,Data Engineer – University Grad - Product Analytics,"Menlo Park, CA, NYC, Bellevue, WA",DS_ML,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:22:31,,"This is a strong match. The role is a ""Data Engineer, Product Analytics (University Grad)"" at Meta, which aligns perfectly with the candidate's target titles (Data Engineer). The minimum qualification is a Bachelor's degree in Computer Science or a related field — the candidate holds a BS in Data Science (UCSD, GPA 3.9) and is pursuing an MS in CS at ASU (expected May 2027), exceeding the requirement. The role is explicitly for university graduates (0 years of professional experience required), matching the candidate's entry-level profile. The candidate possesses all critical hard requirements: SQL, Python, and database systems knowledge. Additionally, the candidate has strong experience in data engineering/infrastructure (AWS SageMaker, Spark, Hadoop, Databricks, Dask), production ML pipelines, data auditing, and visualization (Tableau). The preferred qualifications around AI tools, agent orchestration, and prompt engineering align well with the candidate's demonstrated work in agentic AI (LiteLLM tool-calling loops) and model fine-tuning. Overall, this is a high-priority match."
https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/Data-Engineer-I---11361_R202678512,137,Cox,Entry Level Data Engineer,"Atlanta, GA",DS_ML,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:23:00,,"This is an excellent match. The role is an Entry Level Data Engineer I at Cox Automotive, which aligns perfectly with the candidate's target titles (Data Engineer). The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9) — both degrees exceed the required Bachelor's in CS or related field. The role requires up to 1 year of experience (new grads welcome), and the candidate has substantial internship/project experience. The candidate possesses all core required skills: solid SQL, foundational Python, cloud-computing exposure (AWS SageMaker, S3, Google Cloud), data platform/warehouse concepts (Databricks, Starburst, Snowflake-adjacent tools), and crucially, demonstrated experience with AI-powered developer tools (the candidate built agentic AI loops with LiteLLM, fine-tuned ChatGPT models, and has hands-on AI/LLM experience). The preferred skills around AI services (AWS Bedrock/AgentCore) and spec-driven development are also well-aligned with the candidate's agentic AI and LLM work. The candidate's data engineering infrastructure experience (AWS SageMaker pipelines, debugging 411K payment events) directly maps to the role's responsibilities around data pipeline development, auditing, and integrity resolution."
https://job-boards.greenhouse.io/climateai/jobs/5137357007,143,ClimateAI,Data Engineer 1,SF,DS_ML,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:24:07,,"This is a strong match. The role is a Data Engineer I (entry-level/early-career) requiring a B.S. in CS or related field — the candidate holds a B.S. in Data Science (UCSD, 3.9 GPA) and is pursuing an M.S. in CS (ASU), exceeding the degree requirement. The role asks for 0-3 years experience, which aligns perfectly with a recent graduate. The candidate has extensive hands-on experience with Python, SQL, AWS (SageMaker, S3), data pipeline engineering (production ML pipelines, graph-based fanout layouts, Databricks, Spark, Hadoop), and data formats (Parquet, CSV, JSON via Pandas/Dask). The candidate's experience debugging a portfolio-wide pipeline bug affecting 411,000 payment events demonstrates the methodical debugging and production-level thinking the role demands. Bonus points for distributed systems exposure (Spark, Hadoop, Dask) and climate/environmental science relevance (cryoEM work, climate-adjacent optimization). The candidate is a near-perfect fit for this Data Engineer I role."
https://careers.westinghousenuclear.com/job/Cranberry-Township-Data-Scientist-New-Grad-Leadership-Program-NC/1389167200/?ats=successfactors,147,Westinghouse Electric Company,Data Scientist New Grad,"Cranberry Twp, PA",DS_ML,Closed (Removed from List),3,92.0,95.0,2026-06-13 22:31:37,2026-06-14 00:24:55,,"This is a strong match. The role is a ""Data Scientist - New Grad Leadership Program"" which aligns perfectly with the candidate's target titles (Data Scientist). The candidate holds a Bachelor's in Data Science (UCSD, GPA 3.9) and is pursuing a Master's in Computer Science (ASU), exceeding the minimum requirement of a Bachelor's in Computer Sciences with emphasis on data systems. The role is explicitly a new grad program (0 years experience required), fitting the candidate's entry-level profile. The candidate has extensive hands-on experience with AI, machine learning, data infrastructure, and digital technologies — all core to the job description. The candidate's experience with fraud detection (KYC), graph-based ML (DE-HNN), AWS SageMaker pipelines, LLM tool-calling loops, and KPI dashboards directly maps to the AI & Innovation, Data & AI, and digital transformation focus of the role. The candidate also demonstrates leadership through academic achievement (3.9 GPA, Master's program) and project ownership."
https://job-boards.greenhouse.io/fourhands/jobs/4297618009,200,Four Hands,Software Engineer New Grad,"Austin, TX",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:03:19,,"Candidate holds a BS in Computer Science from UCSD (graduated 2025) and is pursuing an MS in Computer Science at ASU, meeting the degree requirement. Has 0-3 years of experience (current role started Dec 2025, plus internships). Strong match in required skills: Python, SQL, APIs, Git, cloud (AWS), and automation. Legally authorized to work in US without visa sponsorship. Location: Austin, TX is not in the candidate's priority ladder, but candidate is open to relocate anywhere in US. Overall strong fit for entry-level software engineer role."
https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6099045004,204,Sony Interactive Entertainment,Software Engineer 1,"San Diego, CA",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:03:50,,"Candidate holds a BS in Computer Science from UCSD (graduated 2025) and is pursuing an MS in Computer Science at ASU (expected 2027), meeting the degree requirement. Has 1-3 years of experience through internships and current role as Associate Data Scientist at BILL (since Dec 2025). Strong match with required skills: Python, TypeScript, React, AWS, Docker, Kubernetes, REST APIs, and cloud platforms. Experience with telemetry, analytics, and operational tooling aligns with preferred qualifications. Location San Diego, CA matches candidate's priority ladder."
https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Irvine-CA/Entry-Level-Software-Engineer--Irvine--CA-_R202679078-1,207,Cox,Entry Level Software Engineer,"Irvine, CA",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:04:16,,"The candidate's target titles include Software Engineer, and they hold a Master's in Computer Science (in progress) and a Bachelor's in Data Science, aligning with the degree requirement. They have 0-3 years of full-time experience (current role since Dec 2025, plus internships). They possess multiple matching skills: Java, JavaScript, HTML, React, Python, SQL, AWS, Docker, and object-oriented programming. The role is in Irvine, CA, and the candidate is open to relocation anywhere in the US."
https://jobs.lever.co/webfx/3c850193-9429-43fd-9afb-052adea191b3/apply,223,WebFX,Junior Full-Stack Software Engineer,"Ann Arbor, MI",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:06:05,,"Candidate's target titles include Software Engineer, and the role is Jr. Full-Stack Software Engineer. Candidate holds a BS in Computer Science (UCSD) and is pursuing an MS in Computer Science (ASU), meeting the degree requirement. Candidate has 0-3 years of full-time experience (current role started Dec 2025, plus internships). Skills include Python, JavaScript, TypeScript, React, Flask, Django, SQL, AWS, Docker, which align with full-stack development. Location: Ann Arbor, MI; candidate is open to relocate anywhere in the US. No visa sponsorship needed. GPA 3.91 meets the 3.8-4.0 range."
https://job-boards.greenhouse.io/affirm/jobs/7485068003,243,Affirm,"Software Engineer, Early Career 🛂","San Francisco, CA",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:08:47,,"The candidate is a strong match for Affirm's Early Career Software Engineer role. They have a Bachelor's in Computer Science (UCSD) and are pursuing a Master's in Computer Science (ASU), aligning with the degree requirement. Their work experience includes software engineering and data science internships at Intel and BILL, with skills in Python, SQL, AWS, and machine learning. The role is in San Francisco, which matches the candidate's location preference. No visa sponsorship is needed. The candidate's experience with large codebases, debugging, and collaborative development fits the job requirements."
https://jobs.lever.co/webfx/497bb548-b7d7-4aff-b87b-da9dcc8fbcc8/apply,245,WebFX,Junior Back-End Software Engineer,"Ann Arbor, MI",SWE,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:09:03,,"Candidate holds a BS in Computer Science (UCSD, GPA 3.91) and is pursuing an MS in Computer Science (ASU, GPA 4.0), matching the degree requirement. The role is Jr. Back-End Software Engineer, which aligns with target title 'Software Engineer'. Candidate has 0-3 years of full-time experience (current role since Dec 2025, plus internships). Skills include Python, SQL, Java, AWS, Docker, and backend frameworks (Flask, Django), matching key requirements. Location: Ann Arbor, MI; candidate is open to relocate anywhere in the US. No visa sponsorship needed."
https://globalfoundries.wd1.myworkdayjobs.com/External/job/USA---Texas---Richardson/AI-ML-Systems-Engineer---2026-New-College-Graduate-_JR-2602829,254,GlobalFoundries,AI/ML Systems Engineer – New College Graduate,"Richardson, TX",Hardware,Closed (Removed from List),3,90.0,95.0,2026-06-28 05:44:04,2026-06-28 06:10:11,,"The candidate is a strong match for the AI/ML Systems Engineer role. They have a Master's in Computer Science (in progress) and a Bachelor's in Data Science, fitting the education requirement. They have 0-2 years of relevant experience (current role as Associate Data Scientist at BILL, plus internships). Key skills like Python, PyTorch, TensorFlow, Scikit-learn, AWS, and machine learning align well. The role's focus on workload analysis, performance modeling, and AI/ML stacks matches their experience with ML models, graph-based systems, and optimization (NSGA-II, Optuna). The candidate is open to relocation to Texas."
https://boards.greenhouse.io/embed/job_app?token=7669159003,94,Konrad Group,Software Developer - Entry Level,"London, UK",SWE,Ineligible (Non-US/Canada),3,90.0,95.0,2026-06-13 22:31:37,2026-06-14 01:39:29,,"The candidate's Master's in Computer Science and Bachelor's in Data Science align with the degree requirements. The role is entry-level (0-3 years experience), and the candidate has strong programming skills in Python, Java, JavaScript, TypeScript, and web technologies (React, Node.js). The candidate's experience with web applications and software development matches the job's core requirements."
https://jobs.ashbyhq.com/gigaml/7314c5c1-e3d0-4439-ad9f-b3b09d4dde51/application,106,Giga AI,Software Engineer – New Grads,NYC,SWE,Closed (Removed from List),3,90.0,95.0,2026-06-13 22:31:37,2026-06-14 01:01:39,,"The job is for a Software Engineer (New Grads) with no specific years of experience required, aligning with the candidate's new grad status. The candidate has a Master's in CS (expected 2027) and a BS in Data Science, meeting the degree requirements. The role requires strong technical skills, and the candidate possesses many relevant technologies: Python, SQL, AWS, Docker, React, etc. The candidate's experience with ML pipelines, LLMs, and data engineering demonstrates strong software engineering capabilities. The location and work requirements are not evaluated in scoring."
